랜덤,문제,출처,정답,답안,,,,
0.9190589072,"""내가 여호와께 바라는 한 가지 일 그것을 구하리니 곧 내가 내 평생에 (     )에 살면서 여호와의 아름다움을 바라보며 그의 (      )에서 사모하는 그것이라"" (시 27:4)라는 말씀에서 괄호 안에 들어가야 할 낱말은?
  ① 주님의 집, 성막                                  ② 여호와의 궁, 성막
  ③ 주님의 궁, 성전                                  ④ 여호와의 집 , 성전",시,4,,FALSE,,0,
0.943070684,"""그는 (  )이 일정하시니 누가 능히 돌이키랴 그의 마음에 하고자 하시는 것이면 그것을 행하시나니""(욥23:13)의 괄호에 들어갈 말은?",욥,뜻,,FALSE,,0,
0.3703271617,"자신의 생일을 저주한 사람으로 바르게 짝지은 것은?
  ① 욥 - 이사야                                                   ② 이사야 - 예레미야
  ③ 예레미야 - 욥                                                ④ 예레미야 - 호세아",렘,3,,FALSE,,0,
0.2374356475,"""그 때에 주께서 의로운 제사와 (    )와 온전한 (     )를 기뻐하시리니 그 때에 그들이 수소를 주의 제단에 드리리이다""(시 51:19)는 말씀에서 괄호 안에 들어가는 말은?
① 번제, 번제                                      ② 번제, 화목제
③ 화목제, 번제                                   ④ 화목제, 제사
",시,1,,FALSE,,0,
0.3341842756,"다음의 야곱과 외삼촌 라반의 대화 문장 가운데 괄호 안에 들어갈 하나님에 대한 호칭은 무엇인가? 
""우리 아버지의 하나님, 아브라함의 하나님 곧 (  )이/가 나와 함께 계시지 아니하셨더라면 외삼촌께서 이제 나를 빈손으로 돌려보내였을리다마는 하나님이 내 고난과 내 손의 수고를 보시고, 어제 밤에 외삼촌을 책망하셨나이다"" (창31:42)

➀ 이삭의 하나님
➁ 이삭이 경외하는 이
➂ 야곱의 전능자
➃ 그들의 조상의 하나님",창,2,,FALSE,,0,
0.1702530332,"""그들은 능욕하며 악하게 말하며 높은 데서 거만하게 말하며 그들의 입은 (     )에 두고 그들의 혀는 (     )에 두루 다니도다 ""(시 73:8~9)는 말씀에서 괄호 안에 차례대로 들어가는 말은?
① 공중, 땅                                   ② 하늘, 음부
③ 공중, 바다                                ④ 하늘, 땅
",시,4,,FALSE,,0,
0.2682452189,"다음은 그돌라오멜과 그와 함께한 왕들이 아브람의 조카 롯을 사로잡고 재물을 노략해 갔을 때에 그곳에서 도망한 자가 와서 아브람에게 그 소식을 알려준 내용이다. 그 때에 아브람을 어떻게 언급했는지 괄호 안에 들어갈 알맞은 표현을 기록하시오 (창14:13)
""도망한 자가 와서 (  ) 사람 아브람에게 알리니 그 때에 아브람이 아모리 족속 마므레의 상수리 수풀 그너에 거줄하였더라…""",창,히브리,,FALSE,,0,
0.4002906916,"""나로 말미암아 왕들이 치리하며 방백들이 공의를 세우며 나로 말미암아 재상과 존귀한 자 곧 모든 의로운 재판관들이 다스리느니라"" (잠 8:15~16)에서 '나'는 누구인가?
  ① 잠언                                             ② 지혜
  ③ 여호와                                          ④ 명철",잠,2,,FALSE,,0,
0.5988469748,"""너는 오른쪽으로 누워 유다 족속의 죄악을 담당하라 내가 네게 사십 일로 정하였나니 하루가 일 년이니라. 너는 또 네 얼굴을 에워싸인 예루살렘 쪽으로 향하고 팔을 걷어 올리고 예언하라""에서 너는 누구인가?
  ① 에스겔                                                     ② 다니엘
  ③ 이사야                                                     ④ 예레미야",겔,1,,FALSE,,0,
0.1355393574,"""여호와여 우리를 주께로 돌이키소서 그리하시면 우리가 주께로 돌아가겠사오니 우리의 날들을 새롭게 하사 옛적 같게 하옵소서""가 들어 있는 책은?
  ① 예레미야애가                                    ② 시편
  ③ 에스라                                            ④ 느헤미야",애,1,,FALSE,,0,
0.2675357743,"""너는 결단코 자녀를 (  )에게 주어 불로 통과하게 함으로 네 하나님의 이름을 욕되게 하지 말라 나는 여호와이니라"" (레18:21)의 괄호에 들어갈 말은?
  ① 바알                         ② 아세라
  ③ 몰렉                         ④ 가나안 신",레,3,,FALSE,,0,
0.2005329175,"""사람이 어찌 하나님보다 의롭겠느냐 사람이 어찌 그 창조하신 이보다 깨끗하겠느냐""(욥4:17)라고 말한 사람은 누구인가?",욥,엘리바스,,FALSE,,0,
0.5760359196,"""비록 (  ), 다니엘, 욥, 이 세 사람이 거기에 있을지라도 그들은 자기의 공의로 자기의 생명만 건지리라 나 주 여호와의 말이니라""(겔14:14)에서 괄호에 글어갈 말은?",겔,노아,,FALSE,,0,
0.5148062606,"출애굽기 12장 37절에는 출애굽한 이스라엘 자손의 숫자가 유아 외에 보행하는 장정이 몇명가량이었다고 기록되어 있는가?
 ① 일백이십만              ② 육십만
 ③ 삼십 육만               ④ 십이만",출,2,,FALSE,,0,
0.51624355,"""환난 날에  여호와께서 네게 응답하시고 야곱의 하나님의 이름이 너를 높이 드시며 (     )에서 너를 도와주시고 (    )에서 너를붙드시며""(시 20:1~2)는 말씀에서 괄호 안에 들어가는 말은?
① 성소, 시온                                ② 곤경, 환난
③ 그물, 함정                                ④ 광야, 사막
",시,1,,FALSE,,0,
0.6686645065,"다음은 창세기 17장 1절의 마지막 문장이다. 괄호 안에 들어갈 알맞은 말은 무엇인가? 
""나는 전능한 하나님이라. 너는 내 앞에서 (  )""
 ① 행하여 완전하라
 ② 행하여 거룩하라
 ③ 순종하여 내 말을 준행하라
 ④ 온전히 행하라",창,1,,FALSE,,0,
0.3429079401,"""아브라함의 아들 이삭의 족보는 이러하니라""라는 본문은 창세기 어디에 기록되어 있는가?
 ① 25:19   ② 26:1   ③ 27:20   ④ 24:29",창,1,,FALSE,,0,
0.9987301022,"""내 영혼을 소생시키시고 자기 (     )을 위하여 의의 길로 인도하시는도다"" (시 23:3)는 말씀에서 괄호 안에 들어갈 말은?",시,이름,,FALSE,,0,
0.7663587137,"""우스 땅에 사는 딸 (  )아 즐거워하며 기뻐하며 잔이 네게도 이를지니 네가 취하여 벌거벗으리라 딸 시온아 네 죄악의 형벌이 다하였으니 주께서 다시는 너로 사로잡혀 가지 아니하게 하시리로다 딸 (  )아 주께서 네 죄악을 벌하시며 네 허물을 드러내시리로다""(애4:22)의 괄호에 공통으로 들어갈 말은?
  ① 시돈                                            ② 모압
  ③ 에돔                                            ④ 바벨론",애,3,,FALSE,,0,
0.8417764119,"이스라엘의 왕이 한 선지자를 만나자 ""이스라엘을 괴롭게 하는 자여 너냐""라고 말하자 그 선지자가 대답하되 ""내가 이스라엘을 괴롭게 한 것이 아니라 당신과 당신의 아버지의 집이 괴롭게 하였으니 이는 여호와의 명령을 버렸고 당신이 바알들을 따랐음이라""에서 왕과 선지자는 누구인가?",왕상,"아합, 엘리야",,FALSE,,0,
0.9734635576,"""보라 내가 오늘 너를 그 온 땅과 유다 왕들과 그 지도자들과 그 제사장들과 그 땅 백성 앞에 견고한 성읍, 쇠기둥, (  )이 되게 하였은즉 그들이 너를 치나 너를 이기지 못하리니 이는 내가 너와 함께 하여 너를 구원할 것임이니라 여호와의 말이니라""는 어디에 나오는가?(렘1:18-19)에서 괄호에 알맞은 말은? ",렘,놋성벽,,FALSE,,0,
0.9261195156,"""그때에 땅이 나뉘었음이요 그의 아우의 이름은 욕단이며""라는 말에서 ""그""는 누구를 가리키나?
  ① 에벨                               ② 벨렉
  ③ 셀라                               ④ 알모닷",대상,2,,FALSE,,0,
0.1921327981,"아하시야가 사마리아에서 병이 들었을 때 병이 나을지를 물은 바알세붑은 어느 지역의 신이었는가?
  ① 가드                                  ② 아스돗
  ③ 에그론                               ④ 가사",왕하,3,,FALSE,,0,
0.08902495896,"""요셉을 양 떼같이 인도하시는 이스라엘의 목자여 귀를 기울이소서 그룹 사이에 좌정하신이여 빛을 비추소서 (     )과 (     )과 (     ) 앞에서 주의 능력을 나타내사 우리를 구원하어 오소서""(시 80:1~2)는 말씀에서 괄호 안에 들어가는 말이 아닌 것은?
① 에브라임                                ② 베냐민
③ 므낫세                                   ④ 유다
",시,4,,FALSE,,0,
0.09046224837,"다음에서 너는 누구인가?
""네가 옛적에 하나님의 동산 에덴에 있어서 각종 보석 곧 홍보석과 황보석과 금강석과 황옥과 홍마노와 창옥과 청보석과 남보석과 홍옥과 황금으로 단장하였음이여 네가 지음을 받던 날에 너를 위하여 소고와 비파가 준비되었도다""(겔28:13)
  ① 두로                                                          ② 구스
  ③ 애굽                                                          ④ 바벨론",겔,1,,FALSE,,0,
0.3738756356,"""그는 실로 우리의 질고를 지고 우리의 슬픔을 당하였거늘 우리는 생각하기를 그는 징벌을 받아 (       ) 맞으며 고난을 당한다 하였노라"" 의 괄호 안에 들어가 말은?
  ",사,하나님께,,FALSE,,0,
0.937035018,"""내가 전심으로 주께 감사하며 (     )앞에서 주께 찬송하리이다 내가 주의 성전을 향하여 예배하며 주의 인자하심과 성실하심으로 말미암아 주의 이름에 감사하오리니 이는 주께서 주의 말씀을 주의 모든 이름보다 높게 하셨음이라""(시 138:1~2)는 말씀에서 괄호 안에 들어가는 말은?
① 민족들                                ② 백성들
③ 산들                                   ④ 신들
",시,4,,FALSE,,0,
0.3377327496,"""우리를 위하여 (    ) 곧 포도원을 허는 작은 (    )를 잡으라 우리의 포도원에 꽃이 피었음이라"" (아 2:15)의 괄호 안에 공통으로 들어가 말은?
  ",아,여우,,FALSE,,0,
0.4897953641,"""내사 햇볕에 쬐어서 거무스름할지라도 흘겨보지 말 것은 내 어머니의 아들들이니 나에게 노하여 (     )을로/로 삼았음이라"" (아 1:6)의 괄호 안에 들어가 말은?
  ① 목동                                                  ② 삯꾼
  ③ 포도원지기                                         ④ 문지기",아,3,,FALSE,,0,
0.1407476561,"""사람이 마음으로 자기의 길을 계획할지라도 그의 (    )을 인도하시는 이는 여호와시니라"" (잠 16:9)의 괄호 안에 들어가 말은?
  ",잠,걸음,,FALSE,,0,
0.7969281453,"발람이 모압왕 발락의 초청을 받아 길을 나섰을 때에 여호와의 사자가 길에 서 있는 것을 보고 멈추었다가, 발람에게 매를 맞게 되었고 나중에 여호와께서 입을 열어주시자, 자신을 세번 때린 발람에게 말을 했던 동물은 무엇이었다고 민수기 22장 28-30절에 기록되어 있는가?
 ① 노새                         ② 말
 ③ 나귀                         ④ 낙타",민,3,,FALSE,,0,
0.09721451048,"예레미야 시대에 쳐들어와 예루살렘을 점령한 바벨론 왕의 이름은?
  ① 산헤립                                                   ② 므로닥발라단
  ③ 디글랏벨레셀                                          ④ 느부갓네살",렘,4,,FALSE,,0,
0.8877211068,"""그가 주의 백성을 공의로 재판하여 주의 가난한 자를 정의로 재판하리니 의로 말미암아 산들이 백성에게 (     )을 주며 작은 산들도 그리하리로다""(시 72:2~3)는 말씀에서 괄호 안에 들어가는 말은?
① 구원                                ② 행복
③ 기쁨                                ④ 평강
",시,4,,FALSE,,0,
0.4961094254,"""내가 아브라함과 이삭과 야곱에게는 (  )으로 나타났으나 나의 이름을 여호와로는 그들에게 알리지 아니하였고""(출6:3)의 괄호에 들어갈 말은?",출,전능의 하나님,,FALSE,,0,
0.7243175587,"다음 두 구절이 나오는 장을 맞게 연걸한 것은?    A: ""내가 한 돌을 두어 기초를 삼았노니 곧 시험한 돌이요 귀하고 견고한 기촛돌이라""     B: 건축자가 버린 돌이 집 모퉁이의 머릿돌이 되었나니""
  ① 이사야 28장 - 시편 116편                                       ② 이사야 28장 - 시편 116편
  ③ 이사야 30장 - 시편 116편                                       ④ 이사야 28장 - 시편 118편",사,4,,FALSE,,0,
0.08242044115,"예레미야애가는 몇 장으로 이루어져 있는가?
  ① 여섯 장                                     ② 다섯 장
  ③ 넉 장                                        ④ 석 장",애,2,,FALSE,,0,
0.4195224287,"""너희는 내 규례와 법도를 지키라 사람이 이를 행하면 그로 말미암아 (  ) 나는 여호와이니라""(레18:5)의 괄호에 들어갈 말은?
  ① 승리하리라                       ② 땅을 차지하리라
  ③ 살리라                            ④ 복을 받으리라",레,3,,FALSE,,0,
